"","Datetime2","V2"
"45","2013-09-02 18:00:00",0.0210000000000008
"46","2013-09-02 19:00:00",0.0219999999999985
"47","2013-09-02 20:00:00",0.0220000000000002
"48","2013-09-02 21:00:00",0.0220000000000002
"49","2013-09-02 22:00:00",0.0220000000000002
"50","2013-09-02 23:00:00",0.0210000000000008
"51","2013-09-03 00:00:00",0.020999999999999
"52","2013-09-03 01:00:00",0.0220000000000002
"53","2013-09-03 02:00:00",0.0210000000000008
"54","2013-09-03 03:00:00",0.0219999999999985
"55","2013-09-03 04:00:00",0.0210000000000008
"56","2013-09-03 05:00:00",0.0220000000000002
"57","2013-09-03 06:00:00",0.0589999999999993
"58","2013-09-03 07:00:00",0.0670000000000002
"59","2013-09-03 08:00:00",0.0300000000000011
"60","2013-09-03 09:00:00",0.0789999999999988
"61","2013-09-03 10:00:00",0.0229999999999997
"62","2013-09-03 11:00:00",0.0460000000000012
"63","2013-09-03 12:00:00",0.0839999999999996
"64","2013-09-03 13:00:00",0.0839999999999996
"65","2013-09-03 14:00:00",0.0220000000000002
"66","2013-09-03 15:00:00",0.0220000000000002
"67","2013-09-03 16:00:00",0.0220000000000002
"68","2013-09-03 17:00:00",0.0849999999999991
"69","2013-09-03 18:00:00",0.0850000000000009
"70","2013-09-03 19:00:00",0.0849999999999991
"71","2013-09-03 20:00:00",0.0849999999999991
"72","2013-09-03 21:00:00",0.0820000000000007
"73","2013-09-03 22:00:00",0.0549999999999997
"74","2013-09-03 23:00:00",0.0229999999999997
"75","2013-09-04 00:00:00",0.0210000000000008
"76","2013-09-04 01:00:00",0.0220000000000002
"77","2013-09-04 02:00:00",0.0220000000000002
"78","2013-09-04 03:00:00",0.0219999999999985
"79","2013-09-04 04:00:00",0.0280000000000005
"80","2013-09-04 05:00:00",0.0839999999999996
"81","2013-09-04 06:00:00",0.0850000000000009
"82","2013-09-04 07:00:00",0.0890000000000004
"83","2013-09-04 08:00:00",0.0899999999999999
"84","2013-09-04 09:00:00",0.0879999999999992
"85","2013-09-04 10:00:00",0.0850000000000009
"86","2013-09-04 11:00:00",0.0869999999999997
"87","2013-09-04 12:00:00",0.0239999999999991
"88","2013-09-04 13:00:00",0.0220000000000002
"89","2013-09-04 14:00:00",0.0220000000000002
"90","2013-09-04 15:00:00",0.0210000000000008
"91","2013-09-04 16:00:00",0.0239999999999991
"92","2013-09-04 17:00:00",0.0870000000000015
"93","2013-09-04 18:00:00",0.0839999999999996
"94","2013-09-04 19:00:00",0.0869999999999997
"95","2013-09-04 20:00:00",0.0829999999999984
"96","2013-09-04 21:00:00",0.0839999999999996
"97","2013-09-04 22:00:00",0.0850000000000009
"98","2013-09-04 23:00:00",0.0420000000000016
"99","2013-09-05 00:00:00",0.0219999999999985
"100","2013-09-05 01:00:00",0.022000000000002
"101","2013-09-05 02:00:00",0.0219999999999985
"102","2013-09-05 03:00:00",0.0219999999999985
"103","2013-09-05 04:00:00",0.022000000000002
"104","2013-09-05 05:00:00",0.0219999999999985
"105","2013-09-05 06:00:00",0.0850000000000009
"106","2013-09-05 07:00:00",0.00600000000000023
"107","2013-09-05 08:00:00",0
"108","2013-09-05 09:00:00",0
"109","2013-09-05 10:00:00",0
"110","2013-09-05 11:00:00",0
"111","2013-09-05 12:00:00",0
"112","2013-09-05 13:00:00",0
"113","2013-09-05 14:00:00",0
"114","2013-09-05 15:00:00",0
"115","2013-09-05 16:00:00",0
"116","2013-09-05 17:00:00",0
"117","2013-09-05 18:00:00",0
"118","2013-09-05 19:00:00",0
"119","2013-09-05 20:00:00",0
"120","2013-09-05 21:00:00",0
"121","2013-09-05 22:00:00",0
"122","2013-09-05 23:00:00",0
"123","2013-09-06 00:00:00",0
"124","2013-09-06 01:00:00",0
"125","2013-09-06 02:00:00",0
"126","2013-09-06 03:00:00",0
"127","2013-09-06 04:00:00",0
"128","2013-09-06 05:00:00",0
"129","2013-09-06 06:00:00",0
"130","2013-09-06 07:00:00",0
"131","2013-09-06 08:00:00",0
"132","2013-09-06 09:00:00",0
"133","2013-09-06 10:00:00",0
"134","2013-09-06 11:00:00",0
"135","2013-09-06 12:00:00",0
"136","2013-09-06 13:00:00",0
"137","2013-09-06 14:00:00",0
"138","2013-09-06 15:00:00",0
"139","2013-09-06 16:00:00",0
"140","2013-09-06 17:00:00",0
"141","2013-09-06 18:00:00",0
"142","2013-09-06 19:00:00",0
"143","2013-09-06 20:00:00",0
"144","2013-09-06 21:00:00",0
"145","2013-09-06 22:00:00",0
"146","2013-09-06 23:00:00",0
"147","2013-09-07 00:00:00",0
"148","2013-09-07 01:00:00",0
"149","2013-09-07 02:00:00",0
"150","2013-09-07 03:00:00",0
"151","2013-09-07 04:00:00",0
"152","2013-09-07 05:00:00",0
"153","2013-09-07 06:00:00",0
"154","2013-09-07 07:00:00",0
"155","2013-09-07 08:00:00",0
"156","2013-09-07 09:00:00",0
"157","2013-09-07 10:00:00",0
"158","2013-09-07 11:00:00",0
"159","2013-09-07 12:00:00",0
"160","2013-09-07 13:00:00",0
"161","2013-09-07 14:00:00",0
"162","2013-09-07 15:00:00",0
"163","2013-09-07 16:00:00",0
"164","2013-09-07 17:00:00",0
"165","2013-09-07 18:00:00",0
"166","2013-09-07 19:00:00",0
"167","2013-09-07 20:00:00",0
"168","2013-09-07 21:00:00",0
"169","2013-09-07 22:00:00",0
"170","2013-09-07 23:00:00",0
"171","2013-09-08 00:00:00",0
"172","2013-09-08 01:00:00",0
"173","2013-09-08 02:00:00",0
"174","2013-09-08 03:00:00",0
"175","2013-09-08 04:00:00",0
"176","2013-09-08 05:00:00",0
"177","2013-09-08 06:00:00",0
"178","2013-09-08 07:00:00",0
"179","2013-09-08 08:00:00",0
"180","2013-09-08 09:00:00",0
"181","2013-09-08 10:00:00",0
"182","2013-09-08 11:00:00",0
"183","2013-09-08 12:00:00",0
"184","2013-09-08 13:00:00",0
"185","2013-09-08 14:00:00",0
"186","2013-09-08 15:00:00",0
"187","2013-09-08 16:00:00",0
"188","2013-09-08 17:00:00",0
"189","2013-09-08 18:00:00",0
"190","2013-09-08 19:00:00",0
"191","2013-09-08 20:00:00",0
"192","2013-09-08 21:00:00",0
"193","2013-09-08 22:00:00",0
"194","2013-09-08 23:00:00",0
"195","2013-09-09 00:00:00",0
"196","2013-09-09 01:00:00",0
"197","2013-09-09 02:00:00",0
"198","2013-09-09 03:00:00",0
"199","2013-09-09 04:00:00",0
"200","2013-09-09 05:00:00",0.00300000000000011
"201","2013-09-09 06:00:00",0.0899999999999999
"202","2013-09-09 07:00:00",0.0829999999999984
"203","2013-09-09 08:00:00",0.0890000000000022
"204","2013-09-09 09:00:00",0.0850000000000009
"205","2013-09-09 10:00:00",0.0189999999999984
"206","2013-09-09 12:00:00",0.0249999999999986
"207","2013-09-09 13:00:00",0.0229999999999997
"208","2013-09-09 14:00:00",0.022000000000002
"209","2013-09-09 15:00:00",0.0670000000000002
"210","2013-09-09 16:00:00",0.0859999999999985
"211","2013-09-09 17:00:00",0.0839999999999996
"212","2013-09-09 18:00:00",0.0530000000000008
"213","2013-09-09 19:00:00",0.0219999999999985
"214","2013-09-09 20:00:00",0.022000000000002
"215","2013-09-09 21:00:00",0.0229999999999997
"216","2013-09-09 22:00:00",0.0219999999999985
"217","2013-09-09 23:00:00",0.022000000000002
"218","2013-09-10 00:00:00",0.0219999999999985
"219","2013-09-10 01:00:00",0.0210000000000008
"220","2013-09-10 02:00:00",0.022000000000002
"221","2013-09-10 03:00:00",0.0219999999999985
"222","2013-09-10 04:00:00",0.0219999999999985
"223","2013-09-10 05:00:00",0.022000000000002
"224","2013-09-10 06:00:00",0.0410000000000004
"225","2013-09-10 07:00:00",0.0839999999999996
"226","2013-09-10 08:00:00",0.0350000000000001
"227","2013-09-10 09:00:00",0.0219999999999985
"228","2013-09-10 10:00:00",0.0450000000000017
"229","2013-09-10 11:00:00",0.0689999999999991
"230","2013-09-10 12:00:00",0.0850000000000009
"231","2013-09-10 13:00:00",0.0839999999999996
"232","2013-09-10 14:00:00",0.0840000000000032
"233","2013-09-10 15:00:00",0.0819999999999972
"234","2013-09-10 16:00:00",0.0869999999999997
"235","2013-09-10 17:00:00",0.0850000000000009
"236","2013-09-10 18:00:00",0.0839999999999996
"237","2013-09-10 19:00:00",0.083000000000002
"238","2013-09-10 20:00:00",0.0219999999999985
"239","2013-09-10 21:00:00",0.022000000000002
"240","2013-09-10 22:00:00",0.0219999999999985
"241","2013-09-10 23:00:00",0.022000000000002
"242","2013-09-11 00:00:00",0.0219999999999985
"243","2013-09-11 01:00:00",0.0219999999999985
"244","2013-09-11 02:00:00",0.022000000000002
"245","2013-09-11 03:00:00",0.0219999999999985
"246","2013-09-11 04:00:00",0.022000000000002
"247","2013-09-11 05:00:00",0.0719999999999992
"248","2013-09-11 06:00:00",0.088000000000001
"249","2013-09-11 07:00:00",0.0789999999999971
"250","2013-09-11 08:00:00",0.0889999999999986
"251","2013-09-11 09:00:00",0.0290000000000035
"252","2013-09-11 10:00:00",0.0229999999999997
"253","2013-09-11 11:00:00",0.0229999999999997
"254","2013-09-11 12:00:00",0.0219999999999985
"255","2013-09-11 13:00:00",0.022000000000002
"256","2013-09-11 14:00:00",0.0219999999999985
"257","2013-09-11 15:00:00",0.0219999999999985
"258","2013-09-11 16:00:00",0.0400000000000027
"259","2013-09-11 17:00:00",0.0859999999999985
"260","2013-09-11 18:00:00",0.083000000000002
"261","2013-09-11 19:00:00",0.0849999999999973
"262","2013-09-11 20:00:00",0.083000000000002
"263","2013-09-11 21:00:00",0.0869999999999997
"264","2013-09-11 22:00:00",0.0560000000000009
"265","2013-09-11 23:00:00",0.0219999999999985
"266","2013-09-12 00:00:00",0.0219999999999985
"267","2013-09-12 01:00:00",0.022000000000002
"268","2013-09-12 02:00:00",0.0219999999999985
"269","2013-09-12 03:00:00",0.0210000000000008
"270","2013-09-12 04:00:00",0.0229999999999997
"271","2013-09-12 05:00:00",26.466
"272","2013-09-12 06:00:00",0.088000000000001
"273","2013-09-12 07:00:00",0.0350000000000037
"274","2013-09-13 01:00:00",0.0200000000000031
"275","2013-09-13 02:00:00",0.0219999999999985
"276","2013-09-13 03:00:00",0.0219999999999985
"277","2013-09-13 04:00:00",0.0219999999999985
"278","2013-09-13 05:00:00",0.0219999999999985
"279","2013-09-13 06:00:00",0.0630000000000024
"280","2013-09-13 07:00:00",0.0829999999999984
"281","2013-09-13 08:00:00",0.0719999999999956
"282","2013-09-13 09:00:00",0.0750000000000028
"283","2013-09-13 10:00:00",0.0219999999999985
"284","2013-09-13 11:00:00",0.0230000000000032
"285","2013-09-13 12:00:00",0.0389999999999944
"286","2013-09-13 13:00:00",0.0840000000000032
"287","2013-09-13 14:00:00",0.0810000000000031
"288","2013-09-13 15:00:00",0.0839999999999961
"289","2013-09-13 16:00:00",0.0829999999999984
"290","2013-09-13 17:00:00",0.0840000000000032
"291","2013-09-13 18:00:00",0.0859999999999985
"292","2013-09-13 19:00:00",0.0829999999999984
"293","2013-09-13 20:00:00",0.0810000000000031
"294","2013-09-13 21:00:00",0.0829999999999984
"295","2013-09-13 22:00:00",0.0219999999999985
"296","2013-09-13 23:00:00",0.0220000000000056
"297","2013-09-14 00:00:00",0.0209999999999937
"298","2013-09-14 01:00:00",0.0210000000000008
"299","2013-09-14 02:00:00",0.0210000000000008
"300","2013-09-14 03:00:00",0.0219999999999985
"301","2013-09-14 04:00:00",0.0219999999999985
"302","2013-09-14 05:00:00",0.0210000000000008
"303","2013-09-14 06:00:00",0.0769999999999982
"304","2013-09-14 07:00:00",0.0829999999999984
"305","2013-09-14 08:00:00",0.0670000000000002
"306","2013-09-14 09:00:00",0.0290000000000035
"307","2013-09-14 10:00:00",0.0210000000000008
"308","2013-09-14 11:00:00",0.0219999999999985
"309","2013-09-14 12:00:00",0.0219999999999985
"310","2013-09-14 13:00:00",0.0219999999999985
"311","2013-09-14 14:00:00",0.0210000000000008
"312","2013-09-14 15:00:00",0.0220000000000056
"313","2013-09-14 16:00:00",0.0219999999999985
"314","2013-09-14 17:00:00",0.0210000000000008
"315","2013-09-14 18:00:00",0.0219999999999985
"316","2013-09-14 19:00:00",0.0210000000000008
"317","2013-09-14 20:00:00",0.0219999999999985
"318","2013-09-14 21:00:00",0.0210000000000008
"319","2013-09-14 22:00:00",0.0219999999999985
"320","2013-09-14 23:00:00",0.0409999999999968
"321","2013-09-15 00:00:00",0.0220000000000056
"322","2013-09-15 01:00:00",0.0210000000000008
"323","2013-09-15 02:00:00",0.0219999999999985
"324","2013-09-15 03:00:00",0.0210000000000008
"325","2013-09-15 04:00:00",0.0219999999999985
"326","2013-09-15 05:00:00",0.0219999999999985
"327","2013-09-15 06:00:00",0.0210000000000008
"328","2013-09-15 07:00:00",0.078000000000003
"329","2013-09-15 08:00:00",0.0859999999999985
"330","2013-09-15 09:00:00",0.0839999999999961
"331","2013-09-15 10:00:00",0.0830000000000055
"332","2013-09-15 11:00:00",0.080999999999996
"333","2013-09-15 12:00:00",0.0850000000000009
"334","2013-09-15 13:00:00",0.0820000000000007
"335","2013-09-15 14:00:00",0.0829999999999984
"336","2013-09-15 15:00:00",0.0820000000000007
"337","2013-09-15 16:00:00",0.0840000000000032
"338","2013-09-15 17:00:00",0.0849999999999937
"339","2013-09-15 18:00:00",0.0640000000000001
"340","2013-09-15 19:00:00",0.0220000000000056
"341","2013-09-15 20:00:00",0.0439999999999969
"342","2013-09-15 21:00:00",0.0830000000000055
"343","2013-09-15 22:00:00",0.0219999999999985
"344","2013-09-15 23:00:00",0.0210000000000008
"345","2013-09-16 00:00:00",0.0210000000000008
"346","2013-09-16 01:00:00",0.0219999999999985
"347","2013-09-16 02:00:00",0.0210000000000008
"348","2013-09-16 03:00:00",0.0210000000000008
"349","2013-09-16 04:00:00",0.0219999999999985
"350","2013-09-16 05:00:00",0.0219999999999985
"351","2013-09-16 06:00:00",0.0570000000000022
"352","2013-09-16 07:00:00",0.0839999999999961
"353","2013-09-16 08:00:00",0.0850000000000009
"354","2013-09-16 09:00:00",0.0849999999999937
"355","2013-09-16 10:00:00",0.0519999999999996
"356","2013-09-16 11:00:00",0.0860000000000056
"357","2013-09-16 12:00:00",0.0829999999999984
"358","2013-09-16 13:00:00",0.0839999999999961
"359","2013-09-16 14:00:00",0.0350000000000037
"360","2013-09-16 15:00:00",0.0219999999999985
"361","2013-09-16 16:00:00",0.0850000000000009
"362","2013-09-16 17:00:00",0.0859999999999985
"363","2013-09-16 18:00:00",0.0810000000000031
"364","2013-09-16 19:00:00",0.0839999999999961
"365","2013-09-16 20:00:00",0.0640000000000001
"366","2013-09-16 21:00:00",0.0220000000000056
"367","2013-09-16 22:00:00",0.0219999999999985
"368","2013-09-16 23:00:00",0.0210000000000008
"369","2013-09-17 00:00:00",0.0210000000000008
"370","2013-09-17 01:00:00",0.0209999999999937
"371","2013-09-17 02:00:00",0.0220000000000056
"372","2013-09-17 03:00:00",0.0210000000000008
"373","2013-09-17 04:00:00",0.0219999999999985
"374","2013-09-17 05:00:00",0.0219999999999985
"375","2013-09-17 06:00:00",0.0769999999999982
"376","2013-09-17 07:00:00",0.0900000000000034
"377","2013-09-17 08:00:00",0.0899999999999963
"378","2013-09-17 09:00:00",0.0900000000000034
"379","2013-09-17 10:00:00",0.088000000000001
"380","2013-09-17 11:00:00",0.0679999999999978
"381","2013-09-17 12:00:00",0.0390000000000015
"382","2013-09-17 13:00:00",0.0210000000000008
"383","2013-09-17 14:00:00",0.0240000000000009
"384","2013-09-17 15:00:00",0.0859999999999985
"385","2013-09-17 16:00:00",0.0860000000000056
"386","2013-09-17 17:00:00",0.0859999999999985
"387","2013-09-17 18:00:00",0.0839999999999961
"388","2013-09-17 19:00:00",0.0850000000000009
"389","2013-09-17 20:00:00",0.0849999999999937
"390","2013-09-17 21:00:00",0.0860000000000056
"391","2013-09-17 22:00:00",0.0829999999999984
"392","2013-09-17 23:00:00",0.0409999999999968
"393","2013-09-18 00:00:00",0.0210000000000008
"394","2013-09-18 01:00:00",0.0210000000000008
"395","2013-09-18 02:00:00",0.0219999999999985
"396","2013-09-18 03:00:00",0.0210000000000008
"397","2013-09-18 04:00:00",0.0219999999999985
"398","2013-09-18 05:00:00",0.027000000000001
"399","2013-09-18 06:00:00",0.0859999999999985
"400","2013-09-18 07:00:00",0.088000000000001
"401","2013-09-18 08:00:00",0.0339999999999989
"402","2013-09-18 09:00:00",0.0220000000000056
"403","2013-09-18 10:00:00",0.0229999999999961
"404","2013-09-18 11:00:00",0.0219999999999985
"405","2013-09-18 12:00:00",0.0220000000000056
"406","2013-09-18 13:00:00",0.0219999999999985
"407","2013-09-18 14:00:00",0.0510000000000019
"408","2013-09-18 15:00:00",0.0859999999999985
"409","2013-09-18 16:00:00",0.0820000000000007
"410","2013-09-18 17:00:00",0.0820000000000007
"411","2013-09-18 18:00:00",0.0810000000000031
"412","2013-09-18 19:00:00",0.0789999999999935
"413","2013-09-18 20:00:00",0.078000000000003
"414","2013-09-18 21:00:00",0.0210000000000008
"415","2013-09-18 22:00:00",0.0219999999999985
"416","2013-09-18 23:00:00",0.0210000000000008
"417","2013-09-19 00:00:00",0.0210000000000008
"418","2013-09-19 01:00:00",0.0210000000000008
"419","2013-09-19 02:00:00",0.0210000000000008
"420","2013-09-19 03:00:00",0.0210000000000008
"421","2013-09-19 04:00:00",0.0219999999999985
"422","2013-09-19 05:00:00",0.0399999999999991
"423","2013-09-19 06:00:00",0.088000000000001
"424","2013-09-19 07:00:00",0.0700000000000003
"425","2013-09-19 08:00:00",0.0219999999999985
"426","2013-09-19 09:00:00",0.0379999999999967
"427","2013-09-19 10:00:00",0.0830000000000055
"428","2013-09-19 11:00:00",0.0859999999999985
"429","2013-09-19 12:00:00",0.0850000000000009
"430","2013-09-19 13:00:00",0.0850000000000009
"431","2013-09-19 14:00:00",0.0859999999999985
"432","2013-09-19 15:00:00",0.0859999999999985
"433","2013-09-19 16:00:00",0.0859999999999985
"434","2013-09-19 17:00:00",0.0850000000000009
"435","2013-09-19 18:00:00",0.0820000000000007
"436","2013-09-19 19:00:00",0.0800000000000054
"437","2013-09-19 20:00:00",0.0819999999999936
"438","2013-09-19 21:00:00",0.0720000000000027
"439","2013-09-19 22:00:00",0.0210000000000008
"440","2013-09-19 23:00:00",0.0219999999999985
"441","2013-09-20 00:00:00",0.0210000000000008
"442","2013-09-20 01:00:00",0.0210000000000008
"443","2013-09-20 02:00:00",0.0219999999999985
"444","2013-09-20 03:00:00",0.0210000000000008
"445","2013-09-20 04:00:00",0.0210000000000008
"446","2013-09-20 05:00:00",0.0219999999999985
"447","2013-09-20 06:00:00",0.0829999999999984
"448","2013-09-20 07:00:00",0.0670000000000002
"449","2013-09-20 08:00:00",0.0220000000000056
"450","2013-09-20 09:00:00",0.0219999999999985
"451","2013-09-20 10:00:00",0.0219999999999985
"452","2013-09-20 11:00:00",0.0219999999999985
"453","2013-09-20 12:00:00",0.0790000000000006
"454","2013-09-20 13:00:00",0.0140000000000029
"455","2013-09-21 17:00:00",0.0790000000000006
"456","2013-09-21 18:00:00",0.0859999999999985
"457","2013-09-21 19:00:00",0.0820000000000007
"458","2013-09-21 20:00:00",0.0829999999999984
"459","2013-09-21 21:00:00",0.0690000000000026
"460","2013-09-21 22:00:00",0.0210000000000008
"461","2013-09-21 23:00:00",0.0219999999999985
"462","2013-09-22 00:00:00",0.0210000000000008
"463","2013-09-22 01:00:00",0.0210000000000008
"464","2013-09-22 02:00:00",0.0210000000000008
"465","2013-09-22 03:00:00",0.0219999999999985
"466","2013-09-22 04:00:00",0.0210000000000008
"467","2013-09-22 05:00:00",0.0210000000000008
"468","2013-09-22 06:00:00",0.0519999999999996
"469","2013-09-22 07:00:00",0.0820000000000007
"470","2013-09-22 08:00:00",0.0689999999999955
"471","2013-09-22 09:00:00",0.0570000000000022
"472","2013-09-22 10:00:00",0.0570000000000022
"473","2013-09-22 11:00:00",0.0749999999999957
"474","2013-09-22 12:00:00",0.0519999999999996
"475","2013-09-22 13:00:00",0.0219999999999985
"476","2013-09-22 14:00:00",0.0490000000000066
"477","2013-09-22 15:00:00",0.0869999999999962
"478","2013-09-22 16:00:00",0.0870000000000033
"479","2013-09-22 17:00:00",0.0409999999999968
"480","2013-09-22 18:00:00",0.046999999999997
"481","2013-09-22 19:00:00",0.0820000000000007
"482","2013-09-22 20:00:00",0.0230000000000032
"483","2013-09-22 21:00:00",0.0210000000000008
"484","2013-09-22 22:00:00",0.0219999999999985
"485","2013-09-22 23:00:00",0.0210000000000008
"486","2013-09-23 00:00:00",0.0210000000000008
"487","2013-09-23 01:00:00",0.0210000000000008
"488","2013-09-23 02:00:00",0.0219999999999985
"489","2013-09-23 03:00:00",0.0210000000000008
"490","2013-09-23 04:00:00",0.0210000000000008
"491","2013-09-23 05:00:00",0.0219999999999985
"492","2013-09-23 06:00:00",0.0869999999999962
"493","2013-09-23 07:00:00",0.088000000000001
"494","2013-09-23 08:00:00",0.0859999999999985
"495","2013-09-23 09:00:00",0.0840000000000032
"496","2013-09-23 10:00:00",0.0820000000000007
"497","2013-09-23 11:00:00",0.0840000000000032
"498","2013-09-23 12:00:00",0.0850000000000009
"499","2013-09-23 13:00:00",0.0839999999999961
"500","2013-09-23 14:00:00",0.0850000000000009
"501","2013-09-23 15:00:00",0.0829999999999984
"502","2013-09-23 16:00:00",0.0830000000000055
"503","2013-09-23 17:00:00",0.0839999999999961
"504","2013-09-23 18:00:00",0.0820000000000007
"505","2013-09-23 19:00:00",0.0820000000000007
"506","2013-09-23 20:00:00",0.0339999999999989
"507","2013-09-23 21:00:00",0.0219999999999985
"508","2013-09-23 22:00:00",0.0210000000000008
"509","2013-09-23 23:00:00",0.0210000000000008
"510","2013-09-24 00:00:00",0.0219999999999985
"511","2013-09-24 01:00:00",0.0210000000000008
"512","2013-09-24 02:00:00",0.0210000000000008
"513","2013-09-24 03:00:00",0.0210000000000008
"514","2013-09-24 04:00:00",0.0219999999999985
"515","2013-09-24 05:00:00",0.0200000000000031
"516","2013-09-24 06:00:00",0.0839999999999961
"517","2013-09-24 07:00:00",0.0870000000000033
"518","2013-09-24 08:00:00",0.080999999999996
"519","2013-09-24 09:00:00",0.0730000000000004
"520","2013-09-24 10:00:00",0.0220000000000056
"521","2013-09-24 11:00:00",0.0449999999999946
"522","2013-09-24 12:00:00",0.0190000000000055
"523","2013-09-24 13:00:00",0.0219999999999985
"524","2013-09-24 14:00:00",0.0210000000000008
"525","2013-09-24 15:00:00",0.0210000000000008
"526","2013-09-24 16:00:00",0.0219999999999985
"527","2013-09-24 17:00:00",0.0210000000000008
"528","2013-09-24 18:00:00",0.0219999999999985
"529","2013-09-24 19:00:00",0.0219999999999985
"530","2013-09-24 20:00:00",0.0220000000000056
"531","2013-09-24 21:00:00",0.0209999999999937
"532","2013-09-24 22:00:00",0.0210000000000008
"533","2013-09-24 23:00:00",0.0220000000000056
"534","2013-09-25 00:00:00",0.0209999999999937
"535","2013-09-25 01:00:00",0.0210000000000008
"536","2013-09-25 02:00:00",0.0220000000000056
"537","2013-09-25 03:00:00",0.0209999999999937
"538","2013-09-25 04:00:00",0.0210000000000008
"539","2013-09-25 05:00:00",0.0210000000000008
"540","2013-09-25 06:00:00",0.0740000000000052
"541","2013-09-25 07:00:00",0.0209999999999937
"542","2013-09-25 08:00:00",0.0220000000000056
"543","2013-09-25 09:00:00",0.0219999999999985
"544","2013-09-25 10:00:00",0.0219999999999985
"545","2013-09-25 11:00:00",0.0219999999999985
"546","2013-09-25 12:00:00",0.0219999999999985
"547","2013-09-25 13:00:00",0.0220000000000056
"548","2013-09-25 14:00:00",0.0210000000000008
"549","2013-09-25 15:00:00",0.0219999999999985
"550","2013-09-25 16:00:00",0.0210000000000008
"551","2013-09-25 17:00:00",0.0219999999999985
"552","2013-09-25 18:00:00",0.0210000000000008
"553","2013-09-25 19:00:00",0.0219999999999985
"554","2013-09-25 20:00:00",0.0210000000000008
"555","2013-09-25 21:00:00",0.0690000000000026
"556","2013-09-25 22:00:00",0.080999999999996
"557","2013-09-25 23:00:00",0.00900000000000034
"558","2013-09-26 02:00:00",0.00900000000000034
"559","2013-09-26 03:00:00",0.0210000000000008
"560","2013-09-26 04:00:00",0.0209999999999937
"561","2013-09-26 05:00:00",0.0220000000000056
"562","2013-09-26 06:00:00",0.0559999999999974
"563","2013-09-26 07:00:00",0.0859999999999985
"564","2013-09-26 08:00:00",0.0700000000000003
"565","2013-09-26 09:00:00",0.0210000000000008
"566","2013-09-26 10:00:00",0.0630000000000024
"567","2013-09-26 11:00:00",0.0850000000000009
"568","2013-09-26 12:00:00",0.0839999999999961
"569","2013-09-26 13:00:00",0.0840000000000032
"570","2013-09-26 14:00:00",0.0839999999999961
"571","2013-09-26 15:00:00",0.0530000000000044
"572","2013-09-26 16:00:00",0.0210000000000008
"573","2013-09-26 17:00:00",0.0559999999999974
"574","2013-09-26 18:00:00",0.0870000000000033
"575","2013-09-26 19:00:00",0.0869999999999962
"576","2013-09-26 20:00:00",0.0859999999999985
"577","2013-09-26 21:00:00",0.0820000000000007
"578","2013-09-26 22:00:00",0.0850000000000009
"579","2013-09-26 23:00:00",0.0260000000000034
"580","2013-09-27 00:00:00",0.019999999999996
"581","2013-09-27 01:00:00",0.0200000000000031
"582","2013-09-27 02:00:00",0.0210000000000008
"583","2013-09-27 03:00:00",0.0219999999999985
"584","2013-09-27 04:00:00",0.0210000000000008
"585","2013-09-27 05:00:00",0.0219999999999985
"586","2013-09-27 06:00:00",0.0820000000000007
"587","2013-09-27 07:00:00",0.0889999999999986
